,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,market_cap
MLP,0.0,-0.02259581124718857,0.037149143933090656,0.010675495954782344,-0.027761100739363886,-0.08317235814898982,-0.13732830686427444,-0.18871456295827682,0.20163653391082237,0.09379139300008821,-0.2442426163546858,0.10925225924270632,0.1363285495504396,-0.13024593955508956,-0.08230057404087565,0.005502869965953838,0.10805413519352958,-0.06393102614746426,-0.042471681786727,-0.16171881521193043,-0.07369560620586701,0.08414578581568488,0.009531535084388087,-0.04035098296330897,-0.24493892340602208,0.13649706051681743,0.08714559193032634,0.09644344286083029,0.2584701382304586,0.19564180943247478,0.009374014662145713,-0.062451065747525125,-0.03522544467936228,-0.021141822735037397,0.036888855644173546,-0.1275657573048269,-0.07574705710524621,-0.03287513237068729,0.06663587807951021,0.05969331338094275,0.08621206745066212,-0.04412093542371931,0.09714870429272393,-0.06599532857312596,0.2180518182517106,0.1459671718323443,0.019749985923394497,0.11553219736028053,-0.05835700531904753,-0.1656974203135525,-0.14278222517054995,-0.08716766635555051,0.014524851795746585,0.03409284539828983,-0.025110232976824354,-0.10556957112361731,Small-Cap
MOR,0.0,-0.08120245799955761,0.055856572909104285,0.05568868366395896,0.15122287129811074,0.0173615671233065,-0.027141317205535476,-0.08287995382461211,0.07350118900603175,-0.022701238991691297,0.030616727554144463,0.09509327174369886,0.20556644047035055,0.10490792347714217,-0.0775404552296588,0.04172739972451511,0.16970455453645794,-0.016273688476862058,0.09812180120966918,0.07874395040001358,-0.04280942627295825,-0.11498727824562804,0.029559921822801094,-0.14641374416737762,-0.2665061201629245,0.06534035661473037,-0.13694713280803517,0.13548412359610618,0.1889591515133071,0.14259408196784373,0.05741670977804203,0.22506664139801003,0.04711868116156981,0.11880583490106078,0.1513887111224883,-0.10727191815196824,0.005202969298184534,-0.04639493861206567,0.16290874415730228,0.03869582509942027,-0.0007533471484777454,-0.00865460139680363,0.045692852962234465,-0.16795897639643187,-0.036960174948032165,-0.20452510198351892,-0.30514235959467173,-0.24661276694636147,-0.28777039040709185,-0.22048413628021057,-0.00745287462013744,-0.15425128914706854,-0.05247642801037711,0.37583232382463283,0.25574659208266803,-0.11427254783615803,Small-Cap
MTX,0.0,0.14891104883565442,0.0023947141819984363,-0.01059961343787641,0.118974301354279,0.03152144813346314,-0.06414905715186314,0.00029038018133586974,0.14902617562334464,0.08030139696587324,0.021665945694925748,0.0809342842446914,0.09110640744864362,0.0481409134595856,-0.07278033641844195,0.013063262325490266,-0.0772014761819072,0.039193982124381854,-0.03593161510951537,0.05234448126487812,0.2157045343012831,0.05085416678447596,-0.06824791668360064,0.03529445924080199,-0.033083148367989756,0.013904021102684183,0.07176726886786944,0.10016993803449403,0.18126283529785603,0.08719593189644637,-0.007346566324460624,0.15887044100215308,-0.024301292958009313,0.07156461747842702,0.19983335597814955,-0.024111128013457495,0.056450226046324437,0.08192974429193711,0.14823035611790525,0.050875513671260864,-0.05500360999497744,-0.4082449045893036,0.11041135818839742,0.20266271943595804,0.10586432348421049,0.02584246740058349,-0.029998187677005128,-0.08557976922584454,0.08183200400920754,-0.07360401821116469,-0.03629906190929055,0.048707348689652985,0.2135613338390836,0.01926899776804758,-0.11328535275095186,-0.17137936875388193,Mid-Cap
MUV2,0.0,-0.029991429805860448,-0.03863519866793985,0.05994505404876338,0.04366963158377368,-0.06276857323086038,-0.13775258629990283,-0.004757290352194743,0.13811098020695534,0.004225468048327796,0.1065179473634923,0.09294327402639935,0.07912441008133353,0.06036660655391457,-0.022584363222232673,0.06587404473198077,0.011238476951228593,0.03744729826500537,-0.029763061512040334,0.006685529844906446,0.1612788228054749,-0.029239413381681678,-0.056967653251820294,0.07705830520844392,-0.020201351879923113,-0.06405642513360432,-0.04885823931772715,0.1113610146359243,0.02414978429245407,-0.0016404255353732466,-0.00029136161650467063,0.05448626919335764,-0.010323660984915217,0.008978174814991746,-0.009383364269379357,0.019870078428803728,0.06410456356159555,0.08109674427357616,0.023361254515823937,0.13507774434924658,-0.042024019969695736,-0.15084459709222875,0.14274921711191624,-0.033056009280514775,0.07259366727931549,0.000838264113611098,-0.023559975831202506,0.04871993165346522,0.025415365396627143,-0.11184670616719294,0.03347407144200831,0.19718889360798464,0.14651295866581737,0.027480741368071104,0.061297240908269046,0.06399518920145986,Large-Cap
MVV1,0.0,-0.008141709623701532,-0.0048159355707412255,-0.09634862209951267,-0.011394021014828226,-0.011395376096784315,-0.10476566443681834,-0.024486691128455584,0.05916110655171458,-0.12466373513516027,0.006295211751374152,0.0029707423004912137,0.13502377776762398,-0.11521508101274891,-0.01906183056143429,0.06725122342999201,0.05636845885345121,-0.06976667841187612,0.036683508938711196,0.0030807821525120627,0.038306591068917095,-0.06008682181851688,-0.0727097147187512,-0.04326427565993474,0.03180904916916072,-0.06768976419157857,0.007620092255632427,0.014398570092495344,0.0973516576564839,-0.011763506903953003,0.02944970820999737,0.05607083859885598,0.07173926047461565,-0.024475963348813634,0.01640702323924126,-0.013394551618782446,0.03486246698296758,-0.024740686362268005,0.0002574524153540203,0.08015865947812228,0.005902237935777377,-0.023166686637147604,-0.004437018677524995,-0.04790960451977411,0.055576277508392335,0.03144876325088353,0.07793764988009588,0.1360539488320356,0.03671745915182667,-0.0389503065260105,-0.0876673516010873,-0.05357667450058745,0.08552480383466299,-0.0187827322182591,0.014062593215687702,-0.016085497519696568,Mid-Cap
NA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015023790790903435,0.09022333696889451,0.19991218194448035,0.31483347098023606,-0.16247487156578067,-0.13481517605264137,-0.15265845368732311,-0.009770668416373862,0.05698931780930305,-0.22647510920192937,-0.10862338526045989,-0.11116102006174367,Small-Cap
NEM,0.0,0.261483711517289,0.09721134425355182,0.19783238974688566,0.10026635709209653,0.005652778971255268,-0.08465251574925536,-0.10712822633630503,0.1207478336385781,0.028703836086347634,-0.02359953801492254,0.1446836538479439,0.18774838415146955,0.15772571875288866,-0.007371410866169437,0.0568904258313736,0.1265130365725471,0.2044916392179481,0.15354186548445803,0.05129205422645322,0.32830503410617307,0.05586582659615513,-0.714244058466454,0.27572098753046403,-0.013064150035054012,0.21798034528272736,0.09673460146438395,0.010692244057317168,-0.05473009132940865,0.24063536532100072,0.02749435634610209,0.1830615489277867,0.04343804422195108,0.2692698088755101,0.23380276233461839,-0.13048070463238837,0.09836178679654206,0.19765374515856937,-0.6568689038460118,0.03944397930639254,0.12765279124092244,0.03099596351219347,0.05814347549766152,-0.025936039104458852,-0.09170518746789924,0.06458973093806408,0.3218867140088648,0.3043570736118195,-0.2060130607962325,-0.15477093008272635,-0.1348391163480127,-0.19882051522295674,0.10520987636986545,0.299904772895627,-0.09386067409252952,0.013168274848755157,Mid-Cap
NWO,0.0,-0.042814297038657245,0.016295618832758096,0.1525816368671331,0.23395284207908107,0.2412596335425916,0.031925685906365464,0.020010316936282635,-0.08605346799553282,0.028006283392444598,-0.20123618336285265,0.06119310814710199,-0.012898214093433169,0.09331446247552555,0.01953568427588731,0.1933952330812676,0.11774342129944171,0.08571322021256789,-0.052873341048202405,-0.010895368456837251,0.39770822842886955,0.2811301182597403,0.06820282702571356,0.05328781853073261,-0.0981967444686036,0.05595265122849491,0.07444391894431668,-0.006470811725834746,0.03493337037802524,0.1892211187466275,0.14041721280013642,0.03400896889428395,0.017380945664226655,0.003882861712385166,0.12532993909888646,-0.12151253339777923,0.05644647858729557,0.2354300981479598,-0.0989812496306004,-0.11012568348675511,-0.0664979122786199,-0.06298011584401542,0.09568378935459831,-0.05491005442371477,-0.04874104141561508,0.04902103113537182,-0.010372388310905478,-0.15564825741785193,-0.10045149262112807,-0.209597505999234,-0.1384623763416183,0.06677072468234413,0.20416090085865757,-0.15407280202759122,-0.2478058853897781,-0.186387396009718,Micro-Cap
NXU,0.0,-0.05755236638971273,0.23047614703693053,0.012742279686223545,0.3078062790626994,0.24103599582669055,0.026805862770692412,-0.033730221365472435,0.16383482067841948,0.015214987393262769,0.021178166215015448,0.15807180867431736,-0.023439983302572576,0.013821549344442463,0.04644277941794406,0.09694998681550482,0.11696028143396586,-0.00901468231980429,0.022663203902114404,0.02851117068569131,0.15036039705510262,0.18015129473377955,0.02149320371144836,0.019263334401925514,0.014092878943729348,-0.05299785775000565,0.05864096907484018,0.046360681575987606,0.050794131836395806,0.19063811205029735,0.0999879508114836,0.016804385983683723,0.022179935722399513,0.03927854854263213,-0.026818367254430653,-0.05548338594561042,-0.016162612826455924,0.12140230479566538,0.10999702911467613,0.06882504927706834,0.00802173561330144,0.05026679372967213,0.23227977332928673,0.1286058560260641,0.1345140275640817,0.08984060852470721,0.1412233717318463,0.05315115931437675,-0.17772958907080127,-0.14221835432837826,-0.007622133004730358,0.08658128548682686,-0.025940181906309645,0.018368000580137434,0.034150527621532145,-0.16199611395418834,Micro-Cap
NFN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11445938659913302,-0.21297821346741064,-0.18062125566130094,0.17528162832143712,0.03717548665754422,-0.11750347129467287,0.10943072940716947,0.08247778910526282,0.1352898868844119,0.17601819668244145,0.24189885841417325,-0.15962278090436965,0.03290826820238579,-0.044956358688437614,-0.09747240670839508,-0.12901352681118683,-0.29549299727749867,-0.3092329830667292,0.08949148373608806,0.08332071052800205,-0.06936857601892976,-0.16614044516100146,Micro-Cap
NDX1,0.0,-0.18130703566867745,-0.034870830834354494,-0.20884012044218458,0.06520109066121327,0.06587542443300287,-0.320980188976398,-0.14123316932736685,0.16238828848423248,-0.28130895578833237,-0.03846199014428253,-0.05944799332077744,0.07051709027169151,0.38944349040888704,0.0896229742892023,0.07368173526437727,-0.04280609322750295,0.27959056328883847,0.029131418118263586,-0.007136036533174073,0.2440153262010214,0.1864682599597136,0.18886908391575585,0.20418759829108812,-0.09666524730966763,-0.08254403468651572,0.010986066452304266,-0.1524648820567186,-0.18631970796774167,-0.26537963895780214,-0.11773121850618906,-0.2366461737417419,0.12437509960202853,0.008366695209118591,-0.052071914168556055,-0.10303804340930756,0.27434100633312775,0.28892139141813944,-0.20217986385515618,0.09718638172050231,-0.1045135730626644,-0.2352570713899762,0.2800937063781441,0.23123513056275935,0.45439345910004647,-0.12504557722469922,-0.22991749866060152,-0.08125688390789443,-0.021904751841246073,-0.15338501100568436,-0.23649826482020775,0.13682784219090327,0.07246202259017272,-0.19568179596930735,0.03806474697582263,-0.12249443500480772,Mid-Cap
NOEJ,0.0,0.0,0.0,0.0,0.0,0.0,-0.24691884785328022,-0.09751799351513468,0.1414345748632614,0.06109735382714865,0.027151980912584195,0.07076801474924244,0.14103418054338301,0.13855656191078736,0.1792459485784046,0.14736347052875454,0.09833334388579695,-0.01972000839329202,-0.05577046137495667,-0.004987005547931411,0.21047430386505428,0.08864188889794655,-0.08283819389476599,0.08723376221652224,-0.03353517590984911,-0.02681661011569514,0.02627369917012512,-0.1419961518088536,0.03609545759042154,0.15020166888582853,0.0914673688247516,0.07975398837458059,0.05699309146620535,0.08146091116031928,-0.12243379160148216,-0.1428271092348059,-0.054367178273157735,-0.13743562221507344,-0.21014411204087458,0.1406611627674963,-0.1500916820742888,-0.24617339835318797,0.1368087367914652,0.28645206444307725,0.2419333320627417,0.07923653488299576,-0.055095383834005696,-0.16215381521489303,-0.11608910891089108,-0.231785909547241,-0.27924950585044217,-0.06469052414940668,0.05543256144425738,-0.13253979688113704,-0.1462906772136574,0.014575263320796505,Small-Cap
OHB,0.0,-0.03250951627497878,-0.019554517524609683,-0.016278118180292123,-0.03238037339817945,-0.11696661976905998,-0.08924131181330552,0.021195643145254905,0.1204808612422903,-0.020438831022653314,0.1005622649522484,0.09253223454434556,0.02989817342011314,0.015939447292210307,0.0840477903407717,0.011766957780133591,0.1030822941397811,0.1203918343471142,-0.01871809148607262,-0.0638045861495552,0.03972085172977757,-0.05531003847860316,-0.062084130886211786,0.05548565795033089,-0.01985648878093571,-0.02571386453745428,-0.009077893003687443,0.014756808778409347,0.048928975616447934,0.2602969138732114,0.3167562568991622,0.325150177105735,-0.03328120725376327,-0.1932185462680075,-0.037072429225530334,0.01137746588025923,0.020648348775695213,0.01098644026101181,-0.049572911544434994,0.19918564476556355,-0.004074843577083542,-0.06349896393228938,0.13134021331397272,-0.04781788565925016,-0.007711555026867378,-0.07304636088334637,0.10034411543383803,-0.05789573581183027,-0.03940375616676195,-0.0424129447229431,-0.011058320844360647,-0.06860244662122517,0.03840310029834204,-0.0208975725045899,0.20810509613188932,0.11519161040886239,Micro-Cap
O4B,0.0,-0.1944955321186448,-0.0006475962152654446,-0.07753453468289395,-0.033423428185638926,-0.14764365857221362,-0.1622200677462986,-0.032256811573422195,-0.10527808726922527,-0.012366614537209997,-0.026853425433547073,0.09057979619124756,-0.0012770993506192596,-0.05967992738473449,-0.09310870858705422,0.13162894269526748,0.021581322860889873,-0.08001409748420207,-0.02456763098677417,-0.0021108167070438277,0.018316312896013986,-0.008364349688326556,-0.09603821305693672,0.06817358879324464,-0.17330374219340705,0.17314729534056772,0.0014407079571894243,-0.040081048698223376,0.04207016715103862,0.18827111418418507,-0.03790136011941936,0.01143587887331976,0.04950573015076842,-0.08514104092173214,-0.05703901941199463,-0.06456591094266295,0.024748370124670904,0.014035577258458165,-0.0035664358114517736,-0.003669998857701695,-0.023010329471330637,-0.021032025609139082,0.07329866265863827,0.03746220297884206,0.011642264949726311,0.20092808729645362,-0.006969965217235807,0.11746336357292408,0.020221535291087056,0.04614015786847503,0.0041626266341234786,-0.13255302412306258,0.006441162052134519,0.06458608417352374,-0.08358454145960825,-0.06265629341483736,Small-Cap
PGN,0.0,0.4473641670408621,0.10847956119232594,0.3601188726930762,0.8445080038999937,-0.18262430707704247,-0.17557583327103876,-0.0857092662920993,0.1773845772643663,0.15822161859132988,-0.008743437702736778,0.0004284828696485832,0.056966939510042724,-0.057453586125101985,-0.021924835209734983,0.12349153844337679,0.12978673358551962,0.2680693052594523,-0.004315008785645946,-0.07233976549667254,0.22524519682923527,0.07132777939695467,0.14647196798902207,0.3087048708980482,0.13908442850207559,-0.02117271145236732,0.10737368352192211,0.30674833835142423,0.10176870598112231,0.3410067963957084,0.14065021516488851,0.10457519136141125,0.0007439782403955153,-0.2572285479035481,-0.20918966822329066,-0.44061243559980445,-0.09762985551694625,0.15574374821219217,-0.40688306798929885,-0.15434052831596812,0.25333743557345856,-0.36426742924231825,-0.03801414572783057,-0.04348444459768419,0.03525641025641035,0.13187907266944743,-0.09896240340366413,-0.20515963405526527,-0.2886709817448936,-0.13069875691790356,-0.13601632369540684,0.04840727224762564,0.09066346586327212,0.13477031645467585,-0.032666669626328027,-0.15309867971773272,Micro-Cap
PAT,0.0,0.031046291489015942,-0.02044059255546382,0.18078393348368071,0.40007358988788355,-0.00048492961355373065,-0.20922434896283426,-0.10318263373111902,0.14171749911085163,0.1561559584712613,-0.0044915853946203566,0.1861838085121008,0.19298184801321816,0.21933322848585957,-0.05593267885676367,-0.027403913724807882,0.06419418573575819,0.1336352857564238,0.05678934280735892,0.18393181596844488,0.37812358957733383,0.21062785199523293,0.18900375956008397,0.09154024677524664,-0.06451970014423092,-0.01102859259835609,-0.04921321302405668,-0.23152295109853016,-0.005208978267949749,0.061343159982163664,-0.0499932949004277,0.1365164661204299,0.025368162215596124,-0.08678611734773212,-0.0037912017370227424,-0.04795494721708493,0.13878199503475908,-0.03542351233576546,-0.04865180090639076,0.05355675721888553,0.13916597488150395,0.011936839651425002,0.11147696504626414,-0.012834652550051118,0.02796170640208251,-0.06654733530825119,-0.021010057154635553,-0.0016308498819608275,-0.15131107094701213,-0.25300096460654553,-0.13341419992226788,-0.24518515646757988,0.2087887000147679,-0.15172556082260513,-0.01039748634553106,-0.196594894859617,Micro-Cap
PFV,0.0,-0.010808457372989744,0.09526238290563582,0.26609216879601627,0.14693620104160776,-0.049205760053687486,-0.1590771828951093,-0.0842667460632115,0.16608523571556444,0.08823827293866549,-0.05814893783273445,0.03983730286468856,0.08391051913887604,-0.030954454225883055,-0.022927323858762505,0.06901978090314498,-0.009543985428637325,-0.09293802801658047,-0.12268412621725866,-0.11443048722360338,0.19749007293068854,0.094024386261506,0.05433801496994706,0.18258219889009886,-0.17691744878195514,0.0394512123628179,-0.04196917218616547,-0.011759479112312121,0.19468651166334672,0.23102519091109897,0.09951533865742967,0.10055490914775178,-0.0003059631536032059,-0.06543216091683457,-0.05831450427997187,-0.11562698112022163,0.07798137935124227,0.09005576564336937,-0.049519823734498924,0.12764531759376552,-0.028216589080970578,0.06701536449820211,0.10477322242028131,-0.04485990882548774,0.05313040742488595,-0.05205812450535996,0.0841836425256488,0.18723852206711178,-0.14106571267181323,-0.1007014078959364,-0.13380091451170506,0.14091050494465907,0.02749486197925366,-0.07491757831204049,-0.01543208960759579,-0.013219357249626307,Small-Cap
PSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05931066389081652,-0.11817353959795218,-0.2172557733872187,-0.06827533200032365,0.1539006147439883,0.07000132546888449,-0.05882728666326009,0.03641798762260251,0.04718709747646077,0.009802101018675735,0.039245106865392954,0.06351782284086727,-0.06789117170782488,-0.1577541356948703,Small-Cap
PNE3,0.0,0.03419348067292427,-0.132938457493184,-0.14932121167382262,0.1276834518454022,0.26065759928992716,-0.19772648713194885,-0.131273133867983,0.1218741245085051,-0.11151412651778114,0.04253318627092528,0.24870663631732426,0.0,-0.0056440825578518705,0.0981442258544416,-0.01864235440167583,-0.06659565472135298,0.0854706311687714,-0.03418505302629804,-0.19450714743811648,0.006380086435023635,-0.040668556335256456,-0.027652212325864678,-0.0055099902386113175,-0.16990700004381754,0.20984040760381073,-0.019765045688226235,-0.015301194485155434,0.13608561212236325,0.10411320735129137,-0.009005029445571244,0.06952584065237599,0.06053754113206189,-0.16561695822827582,0.06563938171671002,-0.06146893002475784,-0.03589817461900424,0.0357177063738654,0.2633179790447253,0.280504428361638,0.10443398604708598,0.05495672650557548,0.12967316231411208,0.3243903110377102,0.13065544912096172,-0.053809968587261614,-0.030783383211073656,0.09733907374668527,0.11107814632409663,0.43280140716722815,0.25665553681456754,0.2972042595823827,-0.14731854429734093,-0.20500656517264637,-0.06557129414537544,-0.03887664676334002,Micro-Cap
PCZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12268445135628192,-0.21173286465724295,0.003159156943227215,-0.03367734578696846,-0.02559663501576237,-0.05998023715415024,-0.03365596875530652,-0.05770832877223753,-0.0035011222516190266,-0.12067943906774625,-0.17401702071513392,-0.016103911663105763,-0.08545108271012392,-0.19220779418910394,0.10918586646081874,-0.00012589701624043936,0.27845930616013725,0.12956811736982954,-0.09980705514397759,0.022699866336058472,-0.24950189475329143,-0.38496597636130714,-0.11316444614669097,0.07997084817916811,-0.016294884904818396,0.34204569194421364,0.0926942253171601,-0.08696023212152215,Small-Cap
PWO,0.0,0.14842808163905596,0.10744515481131267,0.17476074939129438,0.00920935563498837,0.19336859236149317,-0.11390962234521329,-0.1368330195094256,0.18241244722898076,-0.013167791508633675,-0.13237975138418523,-0.12692489492776016,0.1350321397886849,0.043689639884201714,0.07475814861265762,0.16489728602183162,0.15654933506928326,0.12608202633123033,-0.1628022098651316,-0.16107948292077723,0.04691929530101557,0.05758170267533047,-0.1292600624313207,-0.1049897808096113,-0.030013852677613584,0.1100501945950898,-0.007733671214672944,0.055939116671171574,0.10223681905450577,0.12786604630912635,-0.06916304885479863,0.06990404123504246,-0.03531095018138408,-0.05242902793362214,-0.11420967856929798,-0.21091760871779208,-0.07025673804197297,-0.05336251062450981,-0.011634249867889523,-0.034267268018270514,-0.1070421468797067,-0.18167307760617002,-0.044946734121391496,0.051162291297578655,0.3061365600691446,0.2611511467067402,-0.012724816947465745,0.021623883928571397,-0.013779156343679322,0.013292541407321501,-0.06920637925322959,-0.004314141575912922,0.11472877448770413,-0.036401388880136554,0.025612686994195943,-0.04504348685510973,Micro-Cap
PSM,0.0,0.21736330995197495,0.11826429362161628,0.4453811752083412,0.09035546460512345,-0.17380500833335677,-0.17592485036000238,-0.066358276778687,0.2631992624644186,-0.0034272921889629826,0.03121450389113889,0.1675386930493441,0.1655402260328811,0.19479304224352134,0.06848995053136098,0.04627963683087222,0.0052230193735565145,-0.03923198494536029,-0.021606177984034747,0.018050270469290863,0.27458273221644713,0.10173412118340663,-0.01557422434825706,0.062109299977076926,-0.04791047208236254,-0.03287663374860372,-0.10097173135337267,-0.08897527036612318,0.08570724318884593,-0.007615711236861111,-0.1775216792934352,-0.11328343501564797,0.04502559656704763,-0.07982218061404778,-0.17200067299919897,-0.16371610890050015,-0.18852777407343235,-0.049217444904240515,-0.1408675180661546,0.07476774269521091,-0.17938935475180173,-0.10862337510440978,0.02556233172663469,0.1952378796990215,0.3480797637608888,0.09135225526715796,-0.07660353973581224,-0.11690028827882915,-0.09604440080077692,-0.215257636182146,-0.2185212161142398,-0.029356729225267997,0.2001616944787168,-0.07002131781063403,-0.10648791707218563,-0.27781588210465946,Mid-Cap
PSAN,0.0,0.25833495939335593,0.07024290710759717,0.28926844753377123,0.06786797383127663,0.16890559053730114,-0.0958479962321861,-0.14279173716921845,0.05951172757686707,-0.06880199043994273,0.05655147463962562,-0.07220838820509745,0.06685289522276427,-0.057864025570648736,-0.10727697903711575,-0.10158403317302289,0.12242842568673429,-0.03464427978325557,-0.0797061258874906,-0.07810127724031035,0.08322888751460167,-0.07181860452429323,0.019456910062063848,0.09643237422352491,0.05434338192432708,-0.027262896819453597,0.04531352376323983,-0.12024074399128348,0.0038470664103371632,0.12343386953032476,0.16322103777439367,0.16222052277647592,-0.0012959993673075099,-0.11348756550259509,0.031148579541117938,-0.05641497502745163,0.02706680322643007,0.07350897526365929,-0.0009892570529966838,0.1307133767497568,-0.003444769256377156,0.015357353039043842,0.14523047550683676,0.0597189954641002,0.19246669728984833,0.023062776479944258,0.30717262259675926,0.11513855610982349,-0.09222666182346528,-0.13885951323428813,-0.2501696137184348,-0.12480207256688225,0.1531217490291341,0.214740901821586,-0.1298197588891319,-0.1430491606371722,Micro-Cap
PUM,0.0,0.07268648744881623,-0.059449670237882724,0.08845655337598157,-0.10157860804177277,-0.029292855473722845,0.0639494738065971,-0.009081440688990416,0.10163065943068439,0.021711631446668767,-0.10565706439394407,-0.021464795822473515,0.058600982927903056,-0.028152536561413477,-0.034509713607465464,0.027207927156388312,-0.06371113317087906,-0.007160312347568976,-0.07308308162068211,-0.1088467087646604,-0.0050327412086776935,-0.052969985923266516,0.04216768634957435,0.16856689374634093,-0.05564756335543053,0.07132445723663072,0.10996623003937978,0.05634223252929149,0.19651990059514857,0.22481555515951168,-0.012767376078566484,0.07276258337179642,-0.041089440303164526,0.27664731784263297,0.0008509416009909732,-0.023977597573070386,0.09402425544834392,-0.10364376715837054,-0.8497918788989336,0.05671936705733094,-0.013309572668034897,-0.09535294124801297,0.15068503642590314,0.17850242112273773,0.0403704528525024,0.06903898107413853,0.12688848135534014,0.02000732550386597,-0.1824479345293707,-0.2064354256319364,-0.08513539333952558,-0.2092309596551184,0.1891610902483345,-0.13318828373179292,0.16778122979387788,-0.10380802465001016,Large-Cap
TPE,0.0,0.025069777547507277,-0.08205637481231387,-0.040831125002542934,-0.054303245070052686,0.11111674075151057,-0.1566283165934934,-0.14910562414054285,0.056637988951209195,-0.040026190551277985,-0.16021625815817642,-0.19886914698385105,0.026020564875893992,-0.10480471673948322,-0.04171188625429012,0.030155317348327177,0.08511762266866918,-0.095416627089002,-0.12220053477403892,-0.19206367106762534,-0.17218399963758557,0.30108500733267896,0.2478412742854268,-0.03168909259759112,0.10937247723843191,-0.058125855829498474,-0.03646432893279883,-0.023032500325759875,-0.06811694163631765,0.15924459772678423,-0.011756045740146936,1.2220127752713625,-0.07129628316323056,0.013674338528452346,0.08480729159897948,-0.29443662000413995,0.003879226433817884,0.11684608326317458,-0.07343963365681017,0.11574359477765794,0.011754437325797396,-0.24205671414134955,0.21143130164130386,0.1456374780379197,0.17885793126119331,0.1083444010787995,0.27990404240900446,0.30300321719072487,-0.2930550751373996,-0.2058252259622272,-0.20519377561200125,-0.00991077095895887,0.24298538223987332,-0.12890388821709287,-0.06483065363467422,-0.1726957823681674,Micro-Cap
QSC,0.0,-0.10872257265585705,0.0421088311857476,0.39948838949262755,0.42910521572850957,-0.061840801121022526,-0.16095614574280925,-0.07773590699818755,0.039301946720365244,-0.14991792615382493,0.10762756991521272,-0.0209943640813961,0.16343161498953762,0.04213682368603111,0.28127345828699,0.03310270754026604,-0.1039462864276639,-0.13953892250297806,-0.21513779816278722,-0.3951440367570992,0.1531629648354278,0.05505415604629049,-0.10270350912120252,-0.10715618145665506,-0.12177052748892847,-0.1012827124924025,0.326978825561431,0.17886199178838336,-0.0908475497927479,0.023646417782694273,-0.01074471540172739,-0.07992198655267779,-0.10150312602329659,0.041952267968520696,-0.05773367805951224,0.03436241498646142,-0.11719390457309742,0.046136977124350276,-0.05461928038105335,-0.0820696650164322,-0.04881229878863935,0.09462850725040717,0.06930995355647496,0.07668464527568108,0.3173454096698842,-0.006793088571330763,-0.0251155228478519,0.057763605442176624,-0.14916434204497042,-0.185193783731171,-0.25959476970196727,-0.20791743234213167,0.23338286626867943,-0.2342751291661722,-0.08779391424619631,-0.07902467685076398,Micro-Cap
